date,open_btc,high_btc,low_btc,close_btc,volume_btc,%var_btc,open_sp,high_sp,low_sp,close_sp,volume_sp,%var_sp,close_gd,open_gd,high_gd,low_gd,volume_gd,%var_gd
2017-06-22,2691.0300292969,2723.7399902344,2642.3601074219,2705.4099121094,1097939968,0.53,2437.4,2441.62,2433.27,2434.5,3477250000,-0.12,1.2494,1.2464,1.256,1.2464,18739000,0.29
2017-06-23,2707.3400878906,2765.169921875,2706.3701171875,2744.9099121094,961318976,1.39,2434.65,2441.4,2431.11,2438.3,5282460000,0.15,1.2564,1.2509,1.26,1.2506,16267000,0.56
2017-06-26,2590.5700683594,2615.25,2376.2900390625,2478.4499511719,1663280000,-4.33,2443.32,2450.42,2437.03,2439.07,3243660000,-0.17,1.2464,1.2581,1.259,1.2365,22747000,-0.8
2017-06-27,2478.4499511719,2552.4499511719,2332.9899902344,2552.4499511719,1489789952,2.99,2436.34,2440.15,2419.38,2419.38,3564770000,-0.7,1.2469,1.2452,1.2538,1.2418,21342000,0.04
2017-06-28,2553.0300292969,2603.9799804688,2484.419921875,2574.7900390625,1183869952,0.85,2428.7,2442.97,2428.02,2440.69,3479980000,0.49,1.2491,1.2473,1.2557,1.2467,19507000,0.18
2017-06-29,2567.5600585938,2588.830078125,2510.4799804688,2539.3200683594,949979008,-1.1,2442.38,2442.73,2405.7,2419.7,3869560000,-0.93,1.2476,1.2539,1.2565,1.2435,121000,-0.12
2017-06-30,2539.2399902344,2559.25,2478.4299316406,2480.8400878906,860273024,-2.3,2429.2,2432.71,2421.65,2423.41,3366030000,-0.24,1.2441,1.245,1.245,1.2427,45000,-0.28
2017-07-03,2498.5600585938,2595.0,2480.4699707031,2564.0600585938,964112000,2.62,2431.39,2439.17,2428.69,2429.01,1901480000,-0.1,1.221,1.2444,1.2444,1.2202,24000,-1.86
2017-07-05,2602.8701171875,2622.6499023438,2538.5500488281,2601.9899902344,941566016,-0.03,2430.78,2434.9,2422.05,2432.54,3368150000,0.07,1.2234,1.223,1.23,1.2183,37000,0.14
2017-07-06,2608.1000976563,2616.7199707031,2581.6899414063,2608.5600585938,761956992,0.02,2423.44,2424.28,2407.7,2409.75,3368710000,-0.56,1.225,1.228,1.229,1.2242,14000,0.13
2017-07-07,2608.5900878906,2916.1398925781,2498.8701171875,2518.6599121094,917411968,-3.45,2413.52,2426.92,2413.52,2425.18,2929390000,0.48,1.2114,1.2217,1.2289,1.2098,51000,-1.11
2017-07-10,2525.25,2537.1599121094,2321.1298828125,2372.5600585938,1111200000,-6.05,2424.51,2432.0,2422.27,2427.43,3009880000,0.12,1.2149,1.2126,1.216,1.2059,39000,0.29
2017-07-11,2385.8898925781,2413.4699707031,2296.8100585938,2337.7900390625,1329760000,-2.02,2427.35,2429.3,2412.79,2425.53,3108800000,-0.07,1.2164,1.2143,1.2182,1.2096,28000,0.12
2017-07-12,2332.7700195313,2423.7099609375,2275.1398925781,2398.8400878906,1117410048,2.83,2435.75,2445.76,2435.75,2443.25,3176900000,0.31,1.2208,1.2187,1.226,1.2158,28000,0.36
2017-07-13,2402.6999511719,2425.2199707031,2340.830078125,2357.8999023438,835769984,-1.86,2444.99,2449.32,2441.69,2447.83,3068510000,0.12,1.2189,1.2198,1.2246,1.2174,32000,-0.16
2017-07-14,2360.5900878906,2363.25,2183.2199707031,2233.3400878906,882502976,-5.39,2449.16,2463.54,2446.69,2459.27,2738460000,0.41,1.2291,1.2184,1.234,1.2168,34000,0.84
2017-07-17,1932.6199951172,2230.4899902344,1932.6199951172,2228.4099121094,1201760000,15.31,2459.5,2462.82,2457.16,2459.14,2800580000,-0.01,1.2353,1.2306,1.2368,1.2306,61000,0.5
2017-07-18,2233.5200195313,2387.6101074219,2164.7700195313,2318.8798828125,1512450048,3.82,2455.88,2460.92,2450.34,2460.61,2974090000,0.19,1.2434,1.2355,1.2451,1.2348,87000,0.66
2017-07-19,2323.080078125,2397.169921875,2260.2299804688,2273.4299316406,1245100032,-2.14,2463.85,2473.83,2463.85,2473.83,3063810000,0.41,1.2434,1.2434,1.2444,1.2375,35000,0.0
2017-07-20,2269.8898925781,2900.6999511719,2269.8898925781,2817.6000976563,2249260032,24.13,2475.56,2477.62,2468.43,2473.45,3223820000,-0.09,1.2468,1.2421,1.2482,1.236,46000,0.27
2017-07-21,2838.4099121094,2838.4099121094,2621.8500976563,2667.7600097656,1489449984,-6.01,2467.4,2472.54,2465.06,2472.54,3066880000,0.21,1.256,1.245,1.2563,1.2444,33000,0.74
2017-07-24,2732.6999511719,2777.2600097656,2699.1899414063,2754.8601074219,866473984,0.81,2472.04,2473.1,2466.32,2469.91,3019920000,-0.09,1.2556,1.256,1.2596,1.2531,120000,-0.03
2017-07-25,2757.5,2768.080078125,2480.9599609375,2576.4799804688,1460089984,-6.56,2477.88,2481.24,2474.91,2477.13,4116360000,-0.03,1.2535,1.2561,1.259,1.2504,123000,-0.17
2017-07-26,2577.7700195313,2610.7600097656,2450.8000488281,2529.4499511719,937404032,-1.87,2479.97,2481.69,2474.94,2477.83,3597830000,-0.09,1.2508,1.2507,1.2647,1.2448,151000,-0.22
2017-07-27,2538.7099609375,2693.3200683594,2529.3400878906,2671.7800292969,789104000,5.24,2482.76,2484.04,2459.93,2475.42,4035740000,-0.3,1.2615,1.2613,1.2662,1.2555,251000,0.86
2017-07-28,2679.7299804688,2897.4499511719,2679.7299804688,2809.0100097656,1380099968,4.82,2469.12,2473.53,2464.66,2472.1,3302850000,0.12,1.2719,1.2619,1.2737,1.2603,2006000,0.82
2017-07-31,2763.2399902344,2889.6201171875,2720.6101074219,2875.3400878906,860574976,4.06,2475.94,2477.96,2468.53,2470.3,3475930000,-0.23,1.2701,1.273,1.2739,1.2684,501000,-0.14
2017-08-01,2871.3000488281,2921.3500976563,2685.6101074219,2718.2600097656,1324669952,-5.33,2477.1,2478.51,2471.14,2476.35,3470260000,-0.03,1.2761,1.2724,1.2769,1.2652,1403000,0.47
2017-08-02,2727.1298828125,2762.5300292969,2668.5900878906,2710.669921875,1094950016,-0.6,2480.38,2480.38,2466.48,2477.57,3487150000,-0.11,1.2751,1.2717,1.2756,1.2658,428000,-0.08
2017-08-03,2709.5600585938,2813.3100585938,2685.1398925781,2804.7299804688,804796992,3.51,2476.03,2476.03,2468.85,2472.16,3662410000,-0.16,1.2711,1.269,1.2737,1.2597,686000,-0.31
2017-08-04,2806.9299316406,2899.330078125,2743.7199707031,2895.8898925781,1002120000,3.17,2476.88,2480.0,2472.08,2476.83,3239980000,-0.0,1.2613,1.272,1.273,1.2569,906000,-0.77
2017-08-07,3212.7800292969,3397.6799316406,3180.8898925781,3378.9399414063,1482279936,5.17,2477.14,2480.95,2475.88,2480.91,2935130000,0.15,1.2614,1.2614,1.2624,1.2581,143000,0.01
2017-08-08,3370.2199707031,3484.8500976563,3345.830078125,3419.9399414063,1752760064,1.48,2478.35,2490.87,2470.32,2474.92,3347480000,-0.14,1.2626,1.2629,1.271,1.2571,24754000,0.1
2017-08-09,3420.3999023438,3422.7600097656,3247.669921875,3342.4699707031,1468960000,-2.28,2465.35,2474.41,2462.08,2474.02,3310960000,0.35,1.2793,1.2661,1.2847,1.2659,29097000,1.32
2017-08-10,3341.8400878906,3453.4499511719,3319.4699707031,3381.2800292969,1515110016,1.18,2465.38,2465.38,2437.75,2438.21,3635820000,-1.1,1.2901,1.2832,1.2938,1.2803,26983000,0.84
2017-08-11,3373.8200683594,3679.7199707031,3372.1201171875,3650.6201171875,2021190016,8.2,2441.04,2448.09,2437.85,2441.32,3161830000,0.01,1.294,1.2925,1.2981,1.2867,26533000,0.3
2017-08-14,4066.1000976563,4325.1298828125,3989.1599121094,4325.1298828125,2463089920,6.37,2454.96,2468.22,2454.96,2465.84,2824320000,0.44,1.2904,1.2964,1.2964,1.2842,23807000,-0.28
2017-08-15,4326.990234375,4455.9702148438,3906.1799316406,4181.9301757813,3258050048,-3.35,2468.66,2468.9,2461.61,2464.61,2922430000,-0.16,1.2797,1.287,1.2877,1.2727,28756000,-0.83
2017-08-16,4200.33984375,4381.2299804688,3994.419921875,4376.6298828125,2272039936,4.2,2468.63,2474.93,2463.86,2468.11,2956570000,-0.02,1.2829,1.2769,1.2895,1.2732,27320000,0.25
2017-08-17,4384.4399414063,4484.7001953125,4243.7099609375,4331.6899414063,2553359872,-1.2,2462.95,2465.02,2430.01,2430.01,3164950000,-1.34,1.2924,1.29,1.296,1.2864,32984000,0.74
2017-08-18,4324.33984375,4370.1298828125,4015.3999023438,4160.6201171875,2941710080,-3.79,2427.64,2440.27,2420.69,2425.55,3426970000,-0.09,1.2916,1.2938,1.3069,1.2891,39654000,-0.06
2017-08-21,4090.4799804688,4109.1401367188,3988.6000976563,4001.7399902344,2800890112,-2.17,2425.5,2430.58,2417.35,2428.37,2803650000,0.12,1.2967,1.2891,1.2997,1.2862,26148000,0.39
2017-08-22,3998.3500976563,4128.759765625,3674.580078125,4100.5200195313,3764239872,2.56,2433.75,2454.77,2433.67,2452.51,2780990000,0.77,1.291,1.2971,1.2981,1.287,26899000,-0.44
2017-08-23,4089.0100097656,4255.7797851563,4078.4099121094,4151.5200195313,2369819904,1.53,2444.88,2448.91,2441.42,2444.04,2796950000,-0.03,1.2947,1.2904,1.297,1.2879,23569000,0.29
2017-08-24,4137.6000976563,4376.3901367188,4130.259765625,4334.6801757813,2037750016,4.76,2447.91,2450.39,2436.19,2438.97,2849680000,-0.37,1.292,1.296,1.2968,1.2893,24672000,-0.21
2017-08-25,4332.8198242188,4455.7001953125,4307.3500976563,4371.6000976563,1727970048,0.9,2444.72,2453.96,2442.22,2443.05,2593350000,-0.07,1.2979,1.2913,1.3014,1.2813,35861000,0.46
2017-08-28,4384.4501953125,4403.9301757813,4224.6401367188,4382.66015625,1959330048,-0.04,2447.35,2449.12,2439.03,2444.24,2682920000,-0.13,1.3153,1.2976,1.3178,1.297,32181000,1.34
2017-08-29,4389.2099609375,4625.6801757813,4352.1298828125,4579.0200195313,2486080000,4.32,2431.94,2449.19,2428.2,2446.3,2739460000,0.59,1.3189,1.3205,1.3319,1.3106,46045000,0.27
2017-08-30,4570.3598632813,4626.5200195313,4471.41015625,4565.2998046875,1937849984,-0.11,2446.06,2460.31,2443.77,2457.59,2637780000,0.47,1.3141,1.3148,1.3193,1.3101,31201000,-0.36
2017-08-31,4555.58984375,4736.0498046875,4549.3999023438,4703.3901367188,1944930048,3.24,2462.65,2475.01,2462.65,2471.65,3353860000,0.37,1.3222,1.3141,1.329,1.3023,37631000,0.62
2017-09-01,4701.759765625,4892.009765625,4678.5297851563,4892.009765625,2599079936,4.05,2474.42,2480.38,2473.85,2476.55,2712780000,0.09,1.3304,1.3269,1.3345,1.3214,36817000,0.62
2017-09-05,4228.2900390625,4427.83984375,3998.1101074219,4376.5297851563,2697969920,3.51,2470.35,2471.97,2446.55,2457.85,3502190000,-0.51,1.3445,1.3397,1.3497,1.3311,55799000,0.0
2017-09-06,4376.58984375,4617.25,4376.58984375,4597.1201171875,2172100096,5.04,2463.83,2469.64,2459.2,2465.54,3400200000,0.07,1.339,1.345,1.3477,1.3364,30935000,-0.41
2017-09-07,4589.1401367188,4655.0400390625,4491.330078125,4599.8798828125,1844620032,0.23,2468.06,2468.62,2460.29,2465.1,3365780000,-0.12,1.3503,1.339,1.3555,1.3372,36378000,0.84
2017-09-08,4605.16015625,4661.0,4075.1799316406,4228.75,2700890112,-8.17,2462.25,2467.11,2459.4,2461.43,3308360000,-0.03,1.3512,1.354,1.3624,1.3471,38665000,0.07
2017-09-11,4122.4702148438,4261.669921875,4099.3999023438,4161.2700195313,1557330048,0.94,2474.52,2488.95,2474.52,2488.11,3293460000,0.55,1.3357,1.3415,1.3446,1.3306,30311000,-1.15
2017-09-12,4168.8798828125,4344.6499023438,4085.2199707031,4130.8100585938,1864530048,-0.91,2491.94,2496.77,2490.37,2496.48,3234280000,0.18,1.3327,1.3317,1.3363,1.3267,28775000,-0.22
2017-09-13,4131.9799804688,4131.9799804688,3789.919921875,3882.5900878906,2219409920,-6.04,2493.89,2498.37,2492.14,2498.37,3371370000,0.18,1.328,1.3362,1.3405,1.3245,30637000,-0.35
2017-09-14,3875.3701171875,3920.6000976563,3153.8601074219,3154.9499511719,2716310016,-18.59,2494.56,2498.43,2491.35,2495.62,3422470000,0.04,1.3293,1.3276,1.3349,1.3195,33658000,0.1
2017-09-15,3166.3000488281,3733.4499511719,2946.6201171875,3637.5200195313,4148069888,14.88,2495.67,2500.23,2493.16,2500.23,4862970000,0.18,1.3252,1.3337,1.3382,1.323,32051000,-0.31
2017-09-18,3591.0900878906,4079.2299804688,3591.0900878906,4065.1999511719,1943209984,13.2,2502.51,2508.32,2499.92,2503.87,3204700000,0.05,1.3108,1.324,1.324,1.3081,27133000,-1.09
2017-09-19,4073.7900390625,4094.0700683594,3868.8701171875,3924.9699707031,1563980032,-3.65,2506.29,2507.84,2503.19,2506.65,3253760000,0.01,1.3106,1.3105,1.3153,1.3087,27531000,-0.02
2017-09-20,3916.3601074219,4031.3898925781,3857.7299804688,3905.9499511719,1213830016,-0.27,2506.84,2508.85,2496.67,2508.24,3584570000,0.06,1.3164,1.3147,1.3198,1.2995,35142000,0.44
2017-09-21,3901.4699707031,3916.419921875,3613.6298828125,3631.0400390625,1411480064,-6.93,2507.16,2507.16,2499.0,2500.6,2965590000,-0.26,1.2948,1.3048,1.305,1.2912,40221000,-1.64
2017-09-22,3628.0200195313,3758.2700195313,3553.5300292969,3630.6999511719,1194829952,0.07,2497.26,2503.47,2496.54,2502.22,2877980000,0.2,1.2975,1.2941,1.3019,1.2941,26447000,0.21
2017-09-25,3681.580078125,3950.25,3681.580078125,3926.0700683594,1374210048,6.64,2499.39,2502.54,2488.03,2496.66,3314530000,-0.11,1.3071,1.2968,1.3112,1.288,1253000,0.74
2017-09-26,3928.4099121094,3969.8898925781,3869.8999023438,3892.3500976563,1043740032,-0.92,2501.04,2503.51,2495.12,2496.84,3070770000,-0.17,1.2977,1.3096,1.3125,1.2916,2005000,-0.72
2017-09-27,3892.9399414063,4210.0498046875,3884.8200683594,4200.669921875,1686880000,7.9,2503.3,2511.75,2495.91,2507.04,3485070000,0.15,1.2841,1.2933,1.295,1.2809,1949000,-1.05
2017-09-28,4197.1298828125,4279.3100585938,4109.7001953125,4174.7299804688,1712320000,-0.53,2503.41,2510.81,2502.93,2510.06,3173030000,0.27,1.2865,1.284,1.2888,1.2794,74000,0.19
2017-09-29,4171.6201171875,4214.6298828125,4039.2900390625,4163.0698242188,1367049984,-0.2,2509.96,2519.44,2507.99,2519.36,3220260000,0.37,1.2827,1.2875,1.2905,1.2798,91000,-0.3
2017-10-02,4395.8100585938,4470.2299804688,4377.4599609375,4409.3198242188,1431730048,0.31,2521.2,2529.23,2520.4,2529.12,3226370000,0.31,1.2741,1.278,1.2785,1.2719,90000,-0.67
2017-10-03,4408.4599609375,4432.4702148438,4258.8901367188,4317.4799804688,1288019968,-2.06,2530.34,2535.13,2528.85,2534.58,3073480000,0.17,1.2731,1.2726,1.2755,1.2692,57000,-0.08
2017-10-04,4319.3701171875,4352.3100585938,4210.419921875,4229.3598632813,1116770048,-2.08,2533.48,2540.53,2531.8,2537.74,3020770000,0.17,1.2752,1.2726,1.2828,1.2717,82000,0.16
2017-10-05,4229.8798828125,4362.6401367188,4164.0498046875,4328.41015625,1161769984,2.33,2540.86,2552.51,2540.02,2552.07,3059730000,0.44,1.2714,1.2748,1.2797,1.2668,90000,-0.3
2017-10-06,4324.4599609375,4413.2700195313,4320.5297851563,4370.8100585938,1069939968,1.07,2547.44,2549.41,2543.79,2549.33,2898270000,0.07,1.2731,1.2693,1.2767,1.2613,47000,0.13
2017-10-09,4614.5200195313,4878.7099609375,4564.25,4772.0200195313,1968739968,3.41,2551.39,2551.82,2541.6,2544.73,2486940000,-0.26,1.2832,1.2763,1.2857,1.2763,21000,0.79
2017-10-10,4776.2099609375,4922.169921875,4765.1000976563,4781.990234375,1597139968,0.12,2549.99,2555.23,2544.86,2550.64,2962610000,0.03,1.2921,1.2849,1.2945,1.2832,44000,0.69
2017-10-11,4789.25,4873.7299804688,4751.6298828125,4826.4799804688,1222279936,0.78,2550.62,2555.24,2547.95,2555.24,2991320000,0.18,1.2873,1.2885,1.2941,1.2855,75000,-0.37
2017-10-12,4829.580078125,5446.91015625,4822.0,5446.91015625,2791610112,12.78,2552.88,2555.33,2548.31,2550.93,3157280000,-0.08,1.2947,1.2928,1.2979,1.2906,52000,0.57
2017-10-13,5464.16015625,5840.2998046875,5436.8500976563,5647.2099609375,3615480064,3.35,2555.66,2557.65,2552.09,2553.17,3150470000,-0.1,1.3029,1.2947,1.3041,1.2921,53000,0.63
2017-10-16,5687.5698242188,5776.2299804688,5544.2099609375,5725.58984375,2008070016,0.67,2555.57,2559.47,2552.64,2557.64,2918030000,0.08,1.3012,1.3039,1.3062,1.2919,78000,-0.13
2017-10-17,5741.580078125,5800.3500976563,5472.7202148438,5605.509765625,1821570048,-2.37,2557.17,2559.71,2554.69,2559.36,2901890000,0.09,1.2844,1.296,1.296,1.2823,78000,-1.29
2017-10-18,5603.8198242188,5603.8198242188,5151.4399414063,5590.6899414063,2399269888,-0.23,2562.87,2564.11,2559.67,2561.26,2999320000,-0.06,1.2812,1.285,1.2885,1.2775,49000,-0.25
2017-10-19,5583.740234375,5744.3500976563,5531.0600585938,5708.5200195313,1780540032,2.23,2553.39,2562.36,2547.92,2562.1,3019520000,0.34,1.2881,1.2804,1.2897,1.277,51000,0.54
2017-10-20,5708.1098632813,6060.1098632813,5627.2299804688,6011.4501953125,2354429952,5.31,2567.56,2575.44,2567.56,2575.21,3394450000,0.3,1.2786,1.29,1.2906,1.2783,56000,-0.74
2017-10-23,6006.0,6075.58984375,5732.4702148438,5930.3198242188,2401840128,-1.26,2578.08,2578.29,2564.33,2564.98,3214470000,-0.51,1.2788,1.277,1.2822,1.2723,115000,0.02
2017-10-24,5935.5200195313,5935.5200195313,5504.1801757813,5526.6401367188,2735699968,-6.89,2568.66,2572.18,2565.58,2569.13,3435660000,0.02,1.2758,1.2807,1.2822,1.2727,45000,-0.23
2017-10-25,5524.6000976563,5754.330078125,5397.8798828125,5750.7998046875,1966989952,4.09,2566.52,2567.4,2544.0,2557.15,3885470000,-0.37,1.2763,1.2759,1.2779,1.2696,57000,0.04
2017-10-26,5747.9501953125,5976.7998046875,5721.2202148438,5904.830078125,1905040000,2.73,2560.08,2567.07,2559.8,2560.4,3891750000,0.01,1.2668,1.2766,1.2805,1.2642,27000,-0.74
2017-10-27,5899.740234375,5988.3901367188,5728.8198242188,5780.8999023438,1710130048,-2.01,2570.26,2582.98,2565.94,2581.07,3896100000,0.42,1.2682,1.2644,1.2702,1.2618,57000,0.11
2017-10-30,6114.8500976563,6214.990234375,6040.8500976563,6130.5297851563,1772150016,0.26,2577.75,2580.03,2568.25,2572.83,3660230000,-0.19,1.2777,1.2743,1.2799,1.2698,26008000,0.75
2017-10-31,6132.0200195313,6470.4301757813,6103.330078125,6468.3999023438,2311379968,5.49,2575.99,2578.29,2572.15,2575.26,3844420000,-0.03,1.2705,1.2776,1.2791,1.2683,27251000,-0.56
2017-11-01,6440.9702148438,6767.3100585938,6377.8798828125,6767.3100585938,2870320128,5.07,2583.21,2588.4,2574.92,2579.36,3841200000,-0.15,1.2773,1.2718,1.2819,1.2685,38464000,0.54
2017-11-02,6777.7700195313,7367.330078125,6758.7202148438,7078.5,4653770240,4.44,2579.46,2581.11,2566.17,2579.85,4050140000,0.02,1.2781,1.2752,1.2851,1.274,38014000,0.06
2017-11-03,7087.5297851563,7461.2900390625,7002.9399414063,7207.759765625,3369860096,1.7,2581.93,2588.42,2576.77,2587.84,3568710000,0.23,1.2692,1.2775,1.2812,1.2659,37341000,-0.7
2017-11-06,7403.2202148438,7445.7700195313,7007.3100585938,7022.759765625,3111899904,-5.14,2587.47,2593.38,2585.66,2591.13,3541970000,0.14,1.2816,1.2707,1.2839,1.2664,35477000,0.98
2017-11-07,7023.1000976563,7253.3198242188,7023.1000976563,7144.3798828125,2326340096,1.73,2592.11,2597.02,2584.35,2590.64,3815190000,-0.06,1.2758,1.2826,1.2828,1.2723,33727000,-0.45
2017-11-08,7141.3798828125,7776.419921875,7114.0200195313,7459.6899414063,4602200064,4.46,2588.71,2595.47,2585.02,2594.38,3898450000,0.22,1.2837,1.2764,1.2881,1.2761,35813000,0.62
2017-11-09,7446.830078125,7446.830078125,7101.5200195313,7143.580078125,3226249984,-4.07,2584.0,2586.5,2566.33,2584.62,3844100000,0.02,1.2875,1.2821,1.2895,1.2805,39418000,0.3
2017-11-10,7173.7299804688,7312.0,6436.8701171875,6618.1401367188,5208249856,-7.74,2580.18,2583.81,2575.57,2582.3,3489740000,0.08,1.2742,1.286,1.2877,1.2736,35458000,-1.03
2017-11-13,5938.25,6811.1899414063,5844.2900390625,6559.490234375,6263249920,10.46,2576.53,2587.66,2574.48,2584.84,3405200000,0.32,1.2789,1.2753,1.2799,1.2744,22091000,0.37
2017-11-14,6561.4799804688,6764.9799804688,6461.75,6635.75,3197110016,1.13,2577.75,2579.66,2566.56,2578.87,3643580000,0.04,1.2829,1.2789,1.2838,1.2697,35520000,0.31
2017-11-15,6634.759765625,7342.25,6634.759765625,7315.5400390625,4200880128,10.26,2569.45,2572.84,2557.45,2564.62,3586590000,-0.19,1.2777,1.2807,1.29,1.2765,43365000,-0.41
2017-11-16,7323.240234375,7967.3798828125,7176.580078125,7871.6899414063,5123809792,7.49,2572.95,2590.09,2572.95,2585.64,3329730000,0.49,1.2782,1.278,1.2818,1.2749,27443000,0.04
2017-11-17,7853.5698242188,8004.58984375,7561.08984375,7708.990234375,4651670016,-1.84,2582.94,2583.96,2577.62,2578.85,3309800000,-0.16,1.2965,1.2788,1.2975,1.2781,38702000,1.43
2017-11-20,8039.0698242188,8336.8603515625,7949.3598632813,8200.6396484375,3488450048,2.01,2579.49,2584.64,2578.24,2582.14,3023940000,0.1,1.2753,1.2941,1.2951,1.2741,42516000,-1.64
2017-11-21,8205.740234375,8348.66015625,7762.7099609375,8071.259765625,4277609984,-1.64,2589.17,2601.19,2589.17,2599.03,3351230000,0.38,1.2817,1.2766,1.2845,1.2758,33015000,0.5
2017-11-22,8077.9501953125,8302.259765625,8075.4702148438,8253.5498046875,3633530112,2.17,2600.31,2600.94,2595.23,2597.08,2764110000,-0.12,1.2922,1.2806,1.2946,1.2786,39031000,0.82
2017-11-24,8074.0200195313,8374.16015625,7940.9301757813,8253.6904296875,5058610176,2.23,2600.42,2604.21,2600.42,2602.42,1385890000,0.08,1.2873,1.2919,1.2933,1.2851,34703000,0.0
2017-11-27,9352.7197265625,9818.349609375,9352.7197265625,9818.349609375,5653320192,4.98,2602.66,2606.41,2598.87,2601.42,3017720000,-0.05,1.2944,1.288,1.299,1.2862,32135000,0.55
2017-11-28,9823.4296875,10125.7001953125,9736.2998046875,10058.7998046875,6348819968,2.4,2605.94,2627.69,2605.44,2627.04,3493340000,0.81,1.2949,1.2939,1.297,1.2901,27544000,0.04
2017-11-29,10077.400390625,11517.400390625,9601.0302734375,9888.6103515625,11568799744,-1.87,2627.82,2634.89,2620.32,2626.07,4090630000,-0.07,1.2837,1.2944,1.2973,1.2828,184000,-0.86
2017-11-30,9906.7900390625,10801.0,9202.0498046875,10233.599609375,8310689792,3.3,2633.93,2657.74,2633.93,2647.58,4965700000,0.52,1.2748,1.2845,1.286,1.2713,161000,-0.69
2017-12-01,10198.599609375,11046.7001953125,9694.650390625,10975.599609375,6783119872,7.62,2645.1,2650.62,2605.52,2642.22,3950930000,-0.11,1.2802,1.276,1.29,1.2727,252000,0.42
2017-12-04,11315.400390625,11657.2001953125,11081.7998046875,11657.2001953125,6132409856,3.02,2657.19,2665.19,2639.03,2639.44,4025840000,-0.67,1.2755,1.2789,1.2789,1.2715,115000,-0.37
2017-12-05,11685.7001953125,12032.0,11604.599609375,11916.7001953125,6895260160,1.98,2639.78,2648.72,2627.73,2629.57,3547570000,-0.39,1.263,1.277,1.2777,1.2614,139000,-0.98
2017-12-06,11923.400390625,14369.099609375,11923.400390625,14291.5,12656300032,19.86,2626.24,2634.41,2624.75,2629.27,3253080000,0.12,1.2643,1.2663,1.2697,1.2635,57000,0.1
2017-12-07,14266.099609375,17899.69921875,14057.2998046875,17899.69921875,17950699520,25.47,2628.38,2640.99,2626.53,2636.98,3297060000,0.33,1.2514,1.2639,1.2639,1.2445,101000,-1.02
2017-12-08,17802.900390625,18353.400390625,14336.900390625,16569.400390625,21135998976,-6.93,2646.21,2651.65,2644.1,2651.5,3126750000,0.2,1.2465,1.2474,1.252,1.2431,63000,-0.39
2017-12-11,15427.400390625,17513.900390625,15404.7998046875,16936.80078125,12153900032,9.78,2652.19,2660.33,2651.47,2659.99,3141480000,0.29,1.2451,1.2487,1.2514,1.2407,49000,-0.11
2017-12-12,16919.80078125,17781.80078125,16571.599609375,17415.400390625,14603799552,2.93,2661.73,2669.72,2659.78,2664.11,3568910000,0.09,1.2398,1.2419,1.2456,1.2365,80000,-0.43
2017-12-13,17500.0,17653.099609375,16039.7001953125,16408.19921875,12976900096,-6.24,2667.59,2671.88,2662.85,2662.85,3568360000,-0.18,1.2469,1.244,1.2575,1.2408,100000,0.57
2017-12-14,16384.599609375,17085.80078125,16185.900390625,16564.0,13777399808,1.09,2665.87,2668.09,2652.01,2652.01,3442760000,-0.52,1.2553,1.2556,1.2597,1.2511,54000,0.67
2017-12-15,16601.30078125,18154.099609375,16601.30078125,17706.900390625,14309999616,6.66,2660.63,2679.63,2659.14,2675.81,5736910000,0.57,1.2558,1.2544,1.2624,1.254,87000,0.04
2017-12-18,19106.400390625,19371.0,18355.900390625,19114.19921875,14839499776,0.04,2685.92,2694.97,2685.92,2690.16,3727770000,0.16,1.2637,1.2549,1.2652,1.2549,28000,0.63
2017-12-19,19118.30078125,19177.80078125,17275.400390625,17776.69921875,16894499840,-7.02,2692.71,2694.44,2680.74,2681.47,3407680000,-0.42,1.2624,1.2623,1.2665,1.2608,58000,-0.1
2017-12-20,17760.30078125,17934.69921875,16077.7001953125,16624.599609375,22149699584,-6.39,2688.18,2691.01,2676.11,2679.25,3246230000,-0.33,1.2678,1.2631,1.2694,1.2629,43000,0.43
2017-12-21,16642.400390625,17567.69921875,15342.7001953125,15802.900390625,16516599808,-5.04,2683.02,2692.64,2682.4,2684.57,3293130000,0.06,1.2688,1.2677,1.2705,1.2655,39000,0.08
2017-12-22,15898.0,15943.400390625,11833.0,13831.7998046875,22197999616,-13.0,2684.22,2685.35,2678.13,2683.34,2401030000,-0.03,1.277,1.2681,1.2785,1.2673,50000,0.65
2017-12-26,14036.599609375,16461.19921875,14028.900390625,16099.7998046875,13454300160,14.7,2679.09,2682.74,2677.96,2680.5,1970660000,0.05,1.2855,1.2762,1.2861,1.2762,38000,0.67
2017-12-27,16163.5,16930.900390625,15114.2998046875,15838.5,12487600128,-2.01,2682.1,2685.64,2678.91,2682.62,2202900000,0.02,1.2883,1.285,1.29,1.2837,46000,0.22
2017-12-28,15864.099609375,15888.400390625,13937.2998046875,14606.5,12336499712,-7.93,2686.1,2687.66,2682.69,2687.54,2174890000,0.05,1.2972,1.292,1.2973,1.2905,22566000,0.69
2017-12-29,14695.7998046875,15279.0,14307.0,14656.2001953125,13025500160,-0.27,2689.15,2692.12,2673.61,2673.61,2447760000,-0.58,1.3093,1.2975,1.3098,1.2961,24127000,0.93
2018-01-02,13625.0,15444.599609375,13163.599609375,14982.099609375,16846600192,9.96,2683.73,2695.89,2682.36,2695.81,3397430000,0.45,1.3161,1.3053,1.3204,1.3046,27973000,0.52
